X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,Id
0.029126,0.47942,0.13195,1.2752,-30.608,0,0.029126,1.0859,2.2363,0.52058,0.075359,0.060752,0.057095,0.029126,1370.5,0.26633,2.0859,0.029126,0.013024,50.582,0.82807,0.046196,0.013024,0.075504,0.516,0.26633,0.99921,0.33953,3.3391,0.17066,0.013033,79.844,4.5714,4.5714,0.044675,2.2363,?,0.52058,0.019977,0.20395,0.1104,0.020658,83.827,33.245,0.093981,0.62881,51.613,-0.05236,-0.023414,1.2752,0.47942,0.21875,1.3395,1.3395,288.11,0.019977,0.055948,0.98716,0,7.216,10.979,78.249,4.6646,5.7543,8856
0.085465,0.59892,0.24054,1.4796,-6.0737,-0.0010581,0.1099,0.66966,3.5851,0.40108,0.12629,0.21914,0.047391,0.1099,1286.7,0.28368,1.6697,0.1099,0.030655,29.897,1.0617,0.12547,0.023839,0.44958,0.38911,0.24288,7.6568,0.93249,3.7793,0.16525,0.03398,52.639,6.9341,5.8063,0.10758,3.5851,4.6031,0.49849,0.030009,0.021964,0.10764,0.034999,74.427,44.529,0.29104,0.89408,30.822,0.065471,0.018262,1.239,0.50151,0.14422,1.5549,1.9325,1447.2,0.030009,0.21309,0.96983,0.24287,12.208,8.1969,51.059,7.1486,13.898,5305
-0.022312,0.37096,0.10657,1.3257,-41.539,0.1172,-0.022312,1.6377,0.99238,0.60753,-0.022312,-0.068183,0.032369,-0.022312,2239.2,0.163,2.6957,-0.022312,-0.011944,59.357,0.99192,-0.002154,-0.011944,0.14245,0.60753,0.163,-0.011443,0.18822,3.5533,0.19744,-0.011944,63.452,5.7524,-0.0058065,-0.002154,1.8825,2.9735,0.65126,-0.0011531,0.038408,0.15127,-0.0011531,82.306,22.949,-0.073446,0.39732,58.905,-0.084933,-0.045466,1.1694,0.32724,0.17384,1.073,1.1502,380.96,-0.0076746,-0.036725,1.0077,0.071973,6.1492,15.905,63.939,5.7086,3.2993,9438
0.015711,0.76558,0.79695,6.7764,86.22,0,0.01948,0.30621,1.7408,0.23442,0.032073,0.14119,0.01513,0.01948,10609,0.034405,1.3062,0.01948,0.01119,80.956,?,0.018764,0.0090248,0.01948,0.1324,0.029482,1.4901,12.245,3.3892,0.35684,0.014101,29.248,12.48,2.249,0.019074,1.7408,?,0.23442,0.010957,1.0473,0.99593,0.010779,165.73,84.771,0.04069,3.9778,81.853,0.011904,0.0068382,1.2212,0.13797,0.080131,3.6018,3.6018,1952.8,0.010957,0.067018,0.98889,0,4.5086,4.3057,28.927,12.618,26.747,9473
0.033977,0.33918,0.37381,2.6392,18.672,0.19918,0.049287,1.9099,1.0202,0.6478,0.049287,0.21612,0.02153,0.049287,2511.8,0.14531,2.9483,0.049287,0.02153,40.491,1.0779,0.038082,0.014842,0.25984,0.6478,0.10018,0.16971,0.93889,3.8948,0.1145,0.02153,37.094,9.8399,0.11228,0.038082,2.3184,3.1306,0.75892,0.016635,0.35309,0.29282,0.016635,83.124,42.632,0.13379,1.5256,41.308,0.038082,0.016635,1.7745,0.22805,0.10163,1.6271,1.9062,2934.3,0.01976,0.052451,0.98024,0.17155,9.0142,8.5616,36.361,10.038,5.7498,7625
0.18334,0.2235,0.29842,2.5339,-12.508,0.59887,0.2276,3.3295,1.2733,0.74412,0.2276,1.1699,0.28879,0.2276,277.08,1.3173,4.4743,0.2276,0.22325,115.23,0.95729,0.22783,0.17983,0.74112,0.74412,1.1193,2.8456,0.58855,4.9407,0.21474,0.22325,88.69,4.1155,1.0194,0.22783,1.0435,5.9098,0.77307,0.22347,0.034108,0.024938,0.22347,174.12,58.886,0.56963,0.87955,146.73,0.16101,0.15793,2.2057,0.19454,0.24299,1.4676,1.5247,26034.0,0.21466,0.24638,0.78534,0.03891,3.1675,6.1984,69.652,5.2404,2.0106,2416
0.27367,0.66445,0.18729,1.2831,-11.079,0,0.27367,0.505,5.3605,0.33555,0.28904,0.41368,0.056167,0.27367,805.52,0.45313,1.505,0.27367,0.051054,22.48,0.91084,0.28904,0.051054,0.72644,0.27409,0.45313,18.811,1.239,3.3817,0.10923,0.052138,47.585,7.6704,7.6369,0.28613,5.3605,?,0.33555,0.053378,0.1381,0.069991,0.05392,51.577,29.097,0.82893,0.78406,23.748,0.26163,0.048807,1.2775,0.66154,0.13037,2.2198,2.2198,451.0,0.053378,0.81559,0.94902,0,16.236,12.544,45.045,8.103,35.462,9324
0.0014994000000000001,0.6845399999999999,0.16021,1.3034,-35.503,0.0,0.0246,0.46083,1.4843,0.31546,0.15195999999999998,0.046593,0.038513,0.0246,4370.9,0.083507,1.4608,0.0246,0.016574,70.487,0.9155,0.10578,0.0010102,0.13172999999999999,0.30756,0.049761,0.83054,0.51382,4.0055,0.35431,0.03301,139.33,2.6197,2.0206,0.10111,1.4843,2.5763,0.47133,0.06812,0.3133,0.16494,0.071267,128.56,58.07,0.0052312,0.76055,75.639,0.073216,0.049327,1.0053,0.52798,0.38172,1.0117,1.5116,1622.7,0.06812,0.0047532,0.98402,0.4941,5.1783,6.2856,129.84,2.8112,4.7603,8015
0.014074,0.91276,0.24589,3.0944,-49.031,0.026635,0.026878,0.09558,0.34124,0.087242,0.068206,0.22894,0.09846,0.026878,9915.9,0.036809,1.0956,0.026878,0.078767,94.411,?,0.037333,0.041245,0.026878,0.080109,0.022782,0.90335,0.38618,5.1468,2.5871,0.19988,141.42,2.581,0.33198,0.038215,0.34124,0.35054,0.87183,0.11199,1.9413,0.69065,0.10941,144.81,50.395,0.15946,2.3426,106.32,0.030614,0.089714,0.39801,0.1174,0.38744,0.13702,1.3693,34474.0,0.11199,0.16133,0.9286,8.9933,3.8661,7.2428,125.58,2.9065,0.53594,5185
0.10541,0.30113,0.43031,3.4093,-7.7682,0,0.13443,2.3208,2.062,0.69887,0.14134,0.75264,0.10946,0.13443,487.01,0.74948,3.3208,0.13443,0.065194,83.236,1.1278,0.13798,0.051122,0.45369,0.61466,0.65312,19.965,1.1003,4.0181,0.13564,0.068546,33.596,10.865,6.4439,0.12148,2.062,1.132,0.82139,0.058913,0.12008,0.043787,0.066916,103.99,20.756,0.22418,0.77659,88.446,0.046713,0.022655,2.0221,0.17861,0.092043,1.787,2.1003,4486.7,0.058913,0.15083,0.93546,0.17532,4.3851,17.585,31.616,11.545,5.2725,4910
-0.20012,0.031983,0.96802,31.267,576.36,-0.14044,-0.20012,30.268,0.40442,0.96807,-0.20012,-6.257,-0.49482,-0.20012,-58.335,-6.257,31.267,-0.20012,-0.49482,0,?,-0.20012,-0.49482,-0.20012,-0.34056,-6.257,?,?,1.2811,-2.3614,-0.49482,19.307,18.905,18.905,-0.20017,0.40442,?,0.96807,-0.49495,30.859,-0.0053274,-0.49482,11.764,11.764,?,31.267,0,-0.20012,-0.49482,31.267,0.031983,0.052896,?,?,18.493,-0.49508,-0.20672,1.4948,0,?,31.028,28.866,12.645,?,3446
0.061682,0.59736,0.0092861,1.0238,-63.738,0.0025467,0.067369,0.67402,0.97747,0.40264,0.12672,0.17237,0.13812,0.067369,1615,0.22601,1.674,0.067369,0.068922,48.467,1.0118,0.08641,0.063104,0.1036,0.39815,0.21649,1.4558,0.01548,4.5526,0.60464,0.10522,160.27,2.2774,1.4901,0.087356,0.97747,1.3435,0.60386,0.08937,0.080493,0.12926,0.088402,137.67,89.201,0.47523,0.69168,53.224,0.01877,0.019203,0.66984,0.39085,0.4391,0.67121,1.0067,331.43,0.08937,0.1532,0.93413,0.49976,7.5309,4.0919,145.95,2.5009,1.6295,8805
0.032011000000000005,0.30185,0.22696999999999998,1.7519,5.8472,0.17336,0.043914,2.2849,1.0177,0.6896899999999999,0.043914,0.14548,0.036484,0.043914,1140.2,0.32012,3.313,0.043914,0.016581,21.783,0.9268,0.045406999999999996,0.012086,0.23079000000000002,0.6896899999999999,0.28069,0.17448,0.48169,3.9301,0.097975,0.016581,42.334,8.6219,0.15043,0.045406999999999996,2.6588,?,0.6896899999999999,0.017144,0.23142,0.10114,0.017144,63.251,41.468,0.20253,1.2283,22.168,-0.0073066,-0.0027588,1.7519,0.30185,0.11598,1.4637,1.4637,1932.1,0.017373,0.046413,0.98263,0.0,16.757,8.8019,41.599,8.7743,5.6209,9383
-0.081664,0.37916,0.23326,1.8174,-107.41,-0.0033297,-0.087295,1.6374,0.62277,0.62084,0.03133,-0.30592,-0.076346,-0.087295,-2910.7,-0.1254,2.6374,-0.087295,-0.14017,104.82,0.89706,-0.028596,-0.13113,0,0.18729,-0.11055,-0.24106,0.48456,5.0446,0.60882,-0.14017,197.24,1.9674,1.4807,0.094712,0.62277,8.1783,0.66239,0.15208,0.70123,1.1332,-0.045918,186.68,81.859,-0.45661,1.1907,116.28,-0.068345,-0.10974,1.3678,0.28535,0.50829,1.2897,1.376,1.8174,0.15208,-0.13154,0.92127,0.066917,3.4821,4.4589,167.24,2.1824,1.2937,4603
0.039899,0.748,0.16402,1.2535,-5.397,0,0.039899,0.3369,2.3804,0.252,0.06958,0.061659,0.018868,0.039899,6078.7,0.060046,1.3369,0.039899,0.016761,25.96,?,0,0.016761,0.039899,0.1853,0.060046,0,0.86834,2.8749,0.29225,0.039038,126.02,2.8963,2.5056,0.0024931,2.3804,6.9152,0.34481,0.0010473,0.11601,4.9712,0,112.86,86.9,0.23567,0.99184,32.972,-0.0050156,-0.002107,1.0844,0.64709,0.34527,1.3341,1.8255,122.96,0.21268,0.15833,0.81419,0.3683,14.06,4.2002,99.22,3.6787,12.602,5816
0.042713,0.54074,0.19344,1.392,8.3829,0.11204,0.05916,0.71883,1.0153,0.3887,0.05916,0.11988,0.022354,0.05916,2260.9,0.16144,1.8493,0.05916,0.015149,8.3577,1.005,0.065799,0.010938,0.13999,0.3887,0.13102,0.17107,0.61793,4.5174,0.078167,0.015149,46.832,7.7938,0.12168,0.065799,3.9309,12.65,0.43593,0.016849,0.5078,0.18926,0.016849,40.784,32.426,0.47767,1.2108,8.4856,0.037663,0.0096445,1.2704,0.4935,0.12831,1.2416,1.3925,6366.8,0.015073,0.10989,0.98493,0.12152,43.672,11.256,46.126,7.9131,12.474,8775
-0.0012314,0.83201,0.14707,1.1788,-130.15,0.088197,0.0012931,0.18718,1.0462,0.15574,0.0012931,0.0015726,0.0084825,0.0012931,23092,0.015806,1.2019,0.0012931,0.00083409,159.62,1.3026,0.064422,-0.00079426,0.11551,0.15574,0.012772,0.43471,4.8007,4.8221,0.53486,0.00083409,202.53,1.8022,0.077429,0.064422,1.5572,30.024,0.16544,0.041553,0.0040518,0.3586,0.041553,227.43,67.816,-0.0018162,0.35435,166.98,0.052564,0.033904,1.1651,0.8223,0.55487,5.0837,5.4005,9764.7,0.044117,-0.0079069,0.95588,0.062318,2.2867,5.3822,193.59,1.8854,50.609,7605
0.09942100000000001,0.23069,0.31922,2.3838,46.847,0.0,0.12407,3.3348,2.1025,0.76931,0.12618,0.53781,0.071506,0.12407,560.07,0.65171,4.3348,0.12407,0.059009,10.207,0.88078,0.11767000000000001,0.047286,0.36159,0.7475,0.54487,55.614,0.70924,3.3816,0.10792,0.060015,42.437,8.601,8.601,0.11835999999999999,2.1025,?,0.76931,0.056293,0.040853,0.05342,0.055967,93.829,83.621,1.6909,2.1289,10.816,0.091399,0.043471,2.3838,0.23069,0.11627,1.7092,1.7092,768.52,0.056293,0.12922999999999998,0.94132,0.0,35.759,4.3649,40.048,9.1141,4.6714,3544
-0.022864,0.43306,-0.013662,0.96575,-23.694,0.02675,-0.016696,1.0487,0.99457,0.45413,-0.016696,-0.041856,0.027187,-0.016696,2655.7,0.13744,2.3091,-0.016696,-0.0076262,19.51,1.0072,-0.00075793,-0.010444,0.053899,0.45413,0.12319,-0.0034433,-0.022222,5.1143,0.19539,-0.0076262,66.143,5.5184,-0.0017502,-0.00075793,2.2193,7.8469,0.48831,-0.00034621,0.036299,0.18869,-0.00034621,61.812,42.302,-0.19539,0.67238,19.404,-0.076973,-0.03516,0.88953,0.39888,0.18121,0.7387,0.79429,-1777.4,-0.0054546,-0.050346,1.0055,0.075263,18.708,8.6285,66.504,5.4884,3.561,8491
-0.006359,0.53205,0.24761,1.5074,13.348,-0.033839,-0.0017918,0.87951,3.179,0.46795,0.0099357,-0.003672,0.050952,-0.0017918,1198.9,0.30444,1.8795,-0.0017918,-0.00056364,14.444,0.77649,0.0090158,-0.0020003,0.009874,0.18384,0.29585,0.76877,0.93643,3.0089,0.15647,0.0029291,55.789,6.5425,6.0004,-0.013566,3.179,13.832,0.51203,-0.0042675,0.090494,0.10264,0.0028361,79.386,64.942,-0.050547,1.2496,14.383,-0.15475,-0.04868,1.3825,0.48797,0.15285,1.7697,1.9364,252.75,-0.0042675,-0.013589,1.0006,0.094209,25.27,5.6204,56.027,6.5147,12.022,6230
0.10193,0.17668,0.72238,7.1291,-6.2617,0.78558,0.12434,4.6451,1.0564,0.82072,0.12434,1.055,0.067021,0.12434,397.54,0.91816,5.6598,0.12434,0.051371,113.46,0.57291,0.13045,0.042111,0.9644,0.82072,0.79131,0.56932,4.5216,4.384,0.063537,0.051371,18.775,19.441,0.73832,0.13045,2.425,1.4927,0.87955,0.053894,0.27182,0.034508,0.053894,121.87,8.41,0.13547,0.745,119.86,0.092567,0.038243,4.7556,0.11786,0.051438,5.1372,5.5054,17488.0,0.053368,0.12419,0.94663,0.071673,3.2169,43.401,17.773,20.537,15.151,6100
0.2183,0.21566,0.22855,2.8314,35.279,0.48019,0.29312,3.5476,1.1421,0.76507,0.29312,2.3487,0.14772,0.29312,213.96,1.7059,4.637,0.29312,0.11769,1.9912,1.1907,0.2946,0.087653,0.63036,0.76507,1.359,1.351,0.35343,4.082,0.0011775,0.11769,20.889,17.474,1.3661,0.2946,2.5093,3.7393,0.85593,0.11829,1.7735,0.019195,0.11829,19.349,17.358,16.068,2.7225,2.2741,0.21982,0.088264,1.6385,0.1248,0.057229,1.1831,1.3236,2760.5,0.12442,0.28533,0.87558,0.11876,183.31,21.028,18.29,19.957,3.8514,6791
0.069416,0.12252,0.46629,4.8058,147.48,0.35309,0.086237,6.8719,1.1225,0.84193,0.086237,0.70387,0.15892,0.086237,302.1,1.2082,8.162,0.086237,0.092578,58.366,1.0306,0.10101,0.074521,0.4398,0.84193,1.0709,1.2172,1.134,4.6403,-0.11632,0.092578,53.889,6.7731,0.82443,0.10101,0.95243,?,0.84193,0.10844,1.9063,0.024742,0.10844,139.2,80.835,0.46603,3.5901,65.516,0.039214,0.042098,4.8058,0.12252,0.14764,2.0475,2.0475,20370.0,0.10915,0.082449,0.89085,0,6.2537,4.5154,48.008,7.603,2.2654,7017
0.13968,0.38083,0.22615,1.8877,-13.11,0.28902,0.17271,1.5623,1.102,0.5949800000000001,0.17271,0.67788,0.11614,0.17271,665.4,0.54854,2.6259,0.17271,0.09602,4.2163,1.2217,0.17807,0.077658,0.36079,0.5949800000000001,0.46182,1.091,0.43569,4.1305,0.21108,0.09602,56.976,6.4062,0.46758,0.17807,1.8201,3.6506,0.7210300000000001,0.098998,1.0388,0.058436,0.098998,43.888,39.671,6.7228,1.8061,4.6464,0.14188,0.078878,1.2629,0.25478,0.1561,1.1462,1.3891,3054.6,0.092579,0.23476999999999998,0.90742,0.21186,86.57,9.2006,51.701,7.0598,3.4652,9776
0.14615,0.30806,0.021149,1.0687,-6.7404,0.15605,0.18056,2.1249,1.1586,0.6546,0.18056,0.58611,0.14925,0.18056,526.12,0.69376,3.2461,0.18056,0.12609,10.978,1.3825,0.19397999999999999,0.10206,0.19399,0.6546,0.58206,1.5695,0.031529,4.6214,0.21506,0.12609,90.978,4.012,0.6297,0.19397999999999999,1.4452,?,0.6546,0.13547,0.0023208,0.044588,0.13547,83.734,72.755,3.3933,0.92885,12.719,0.16082,0.11231,1.0687,0.30806,0.24925,0.97586,0.97586,884.5,0.13688,0.22326,0.86312,0.0,33.247,5.0168,78.525,4.6482,2.1347,2009
-1.642,2.3483,-1.352,0.42429,408.39,-0.52012,-1.642,-0.57417,7.1452,-1.3483,-1.4575,-0.69922,-0.22847,-1.642,-525.06,-0.69516,0.42583,-1.642,-0.22981,11.27,0.63307,-1.4575,-0.22981,-1.9947,-2.1208,-0.69516,-7.8982,-373.99,2.7142,0.32826,-0.22477,99.073,3.7512,3.7512,-1.5065,7.1452,?,-1.3483,-0.21084,0.053375,-0.054061,-0.20398,44.496,33.226,-7.4429,0.33035,9.1411,-1.467,-0.20532,0.42429,2.3483,0.26658,-372.99,-372.99,-700.11,-0.21084,1.2178,1.2587,0,32.387,10.985,119.96,3.0426,1976.5,2350
0.046581,0.80608,0.038505,1.0486,-12.567,0,0.068233,0.24057,3.1292,0.19392,0.079001,0.086036,0.034614,0.068233,2716.3,0.13437,1.2406,0.068233,0.021805,13.575,?,0.078159,0.014886,0.068233,0.1548,0.10751,7.2586,0.22863,3.11,0.22267,0.024653,94.704,3.8541,3.792,0.072552,3.1292,?,0.19392,0.023186,0.17242,0.22724,0.024978,81.049,67.474,0.40025,0.90181,13.897,0.038077,0.012169,1.0316,0.79308,0.25946,1.1514,1.1514,49.602,0.023186,0.24021,0.97824,0,26.888,5.4095,92.508,3.9456,18.58,8672
0.15169,0.29036,0.14761,1.5142,1.2871,0,0.18809,2.444,2.1109,0.70964,0.20557,0.65525,0.11702,0.18809,429.04,0.85073,3.444,0.18809,0.089107,24.168,1.0328,0.16342,0.07186,0.43559,0.21975,0.72535,9.3475,0.2611,3.9562,0.13031,0.097389,54.072,6.7502,6.6735,0.17317,2.1109,?,0.70964,0.082037,0.057177,0.043531,0.077416,72.322,48.154,1.0853,1.0273,26.327,0.10449,0.049502,1.497,0.28706,0.14814,1.2553,1.2553,1334.5,0.082037,0.21375,0.91272,0,15.103,7.5798,49.636,7.3535,3.7338,3662
0.027975,0.73151,0.027027,1.0408,-68.537,-0.078687,0.035206,0.36703,1.4532,0.26849,0.10374,0.053102,0.078639,0.035206,2336.5,0.15622,1.367,0.035206,0.024227,61.499,0.9504,0.10249,0.019251,0.086615,-0.050712,0.14633,1.4954,0.087185,4.4387,0.48344,0.037565,174.64,2.0901,1.8942,0.067492,1.4532,58.804,0.27606,0.046445,0.090414,0.1343,0.070531,158.26,96.759,0.11426,0.67146,64.494,0.023425,0.01612,0.94326,0.66298,0.47846,0.8661,0.89052,742.13,0.046445,0.10419,0.97641,0.028196,5.9351,3.7723,166.53,2.1919,4.6876,9400
-0.036304,0.43656,0.029092,1.0742,-31.615,-0.019705,-0.044545,1.0824,0.9936,0.47255,-0.044545,-0.11361,0.0049232,-0.044545,17985,0.020295,2.2906,-0.044545,-0.024753,37.197,0.98426,-0.002333,-0.020173,-0.027468,0.47255,0.039173,-0.012881,0.05026,4.774,0.24171,-0.024753,79.014,4.6195,-0.005344,-0.002333,1.8468,5.3453,0.51703,-0.0012964,0.0041943,0.28103,-0.0012964,85.089,47.892,-0.19795,0.60644,36.959,-0.055738,-0.030972,0.96475,0.39208,0.21648,0.81639,0.89324,1729.1,-0.0064398,-0.076825,1.0064,0.094132,9.8126,7.6213,79.522,4.5899,3.109,5470
-0.20106,0.80937,-0.30791,0.46225,-217.92,-0.25702,-0.19959,0.19147,0.89201,0.15497,-0.19959,-0.34858,-0.21552,-0.19959,-2127.7,-0.17155,1.2355,-0.19959,-0.30981,49.546,1.8023,-0.09225,-0.31209,-0.25646,0.15497,-0.17337,-1.2773,-0.41873,5.1453,1.2544,-0.30981,289.37,1.2613,-0.11398,-0.09225,0.65237,0.74841,0.39177,-0.14319,0.011073,-0.84446,-0.14319,146.36,96.816,-2.2992,0.30952,44.196,-0.15299,-0.23748,0.32701,0.57258,0.7928,0.21075,0.53278,-43027.0,-0.12106,-1.2974,1.1211,1.528,7.3669,3.77,324.4,1.1251,0.87611,6358
0.21424,0.33724,0.38365,2.207,49.609,0,0.22169,1.5653,2.2313,0.52788,0.22676,0.69743,0.10706,0.22169,515.27,0.70837,2.9652,0.22169,0.099352,1.4665,1.0633,0.0053065,0.096013,0.38945,0.48026,0.68628,1.0455,1.2853,4.482,0.092173,0.10071,57.29,6.9645,6.5643,0.2062,2.2313,328.31,0.52999,0.092409,0.72221,0.49937,0.0023782,77.201,75.735,23.897,2.1788,1.4781,-0.011898,-0.0053324,2.0801,0.31786,0.14358,1.7686,1.7756,2.207,0.092409,0.40584,0.85689,0.003996,248.89,4.8195,51.996,7.0198,7.4756,4573
0.071777,0.42071000000000003,0.43038999999999994,2.2606,-14.616,0.0,0.088615,1.3769,4.9734,0.57929,0.13825,0.25955,0.021531,0.088615,1434.1,0.25452,2.3769,0.088615,0.017818,46.223,?,0.13823,0.014432,0.088615,0.46216999999999997,0.2145,2.7847,1.8861,2.7887,0.083319,0.02298,25.274,14.442,11.72,0.042818,4.9734,?,0.57929,0.0086095,0.018562,0.089497,0.027794,56.178,9.9551,0.11396,0.41587,46.625,0.11975999999999999,0.024081,1.8345,0.34141,0.069244,2.5386,2.5386,264.59,0.0086095,0.12390999999999999,0.98252,0.0,7.8964,36.665,25.057,14.567,21.794,7960
0.039113,0.73057,0.47926,2.2716,24.512,0,0.052223,0.3688,6.6891,0.26943,0.052601,0.13856,0.020479,0.052223,1946.6,0.18751,1.3688,0.052223,0.0078072,0,?,0.046972,0.0058473,0.052223,0.039113,0.16956,124.35,3.3316,2.3366,0.087445,0.0078072,19.634,18.59,9.5905,-0.31744,6.6891,?,0.26943,-0.047456,0.40756,0.18486,0.0070221,38.335,38.335,?,2.2716,0,-0.037791,-0.0056496,1.1719,0.37689,0.053791,1.873,1.873,104.04,-0.047456,0.14517,0.9926,0,?,9.5213,20.566,17.748,46.499,6104
0.030241000000000004,0.058674000000000004,0.28392,5.8389,136.02,-0.040841,0.030241000000000004,16.042,0.73843,0.94124,0.030241000000000004,0.51541,0.040953,0.030241000000000004,708.18,0.51541,17.043,0.030241000000000004,0.040953,0,1.8497,-0.010847,0.040953,-0.010601000000000001,0.53036,0.51541,-0.73333,0.43187,2.0853,-0.11362,0.040953,?,12.77,12.77,-0.010847,0.7943100000000001,?,0.94124,-0.01469,2.444,-0.1803,-0.01469,98.46,98.46,?,2.444,0,-0.010847,-0.01469,5.8389,0.058674000000000004,0.078307,1.4318,1.4318,34.55,1,0.032129000000000005,0,0.0,?,3.7071,29.002,12.585,1.1233,3430
0.43359,0.28968,0.58466,3.0183,148.83,1.1474,0.53679,2.3553,1.456,0.68229,0.53679,1.853,0.41386,0.53679,181.92,2.0064,3.4521,0.53679,0.38223,50.663,0.7279,0.47935,0.30875,1.4229,0.68229,1.6501,4.97,4.6527,4.5628,-0.10397,0.38223,109.63,3.3295,1.6548,0.47935,1.5154,?,0.68229,0.34133,1.5363,0.018183,0.34133,111.58,60.915,2.2244,2.3454,73.768,0.43493,0.30971,3.0183,0.28968,0.30035,5.4297,5.4297,21367.0,0.31321,0.63549,0.68679,0,7.2044,5.9919,75.29,4.8479,11.176,6950
0.37159,0.081552,0.60661,8.7982,129.11,0,0.47512,11.262,2.2209,0.91845,0.47529,6.1079,0.25736,0.47512,52.08,7.0085,12.262,0.47512,0.21394,1.2475,?,0.47509,0.16732,0.47512,0.37159,5.7389,2796.5,1.9221,3.2556,-0.0010644,0.21395,16.173,22.569,21.527,0.46527,2.2209,?,0.91845,0.2095,1.1298,0.0047564,0.21392,98.037,96.79,48.954,8.7006,1.5781,0.37866,0.1705,8.3922,0.077789,0.044309,2.9102,2.9102,1092.6,0.2095,0.40458,0.78703,0,292.58,3.7711,12.785,28.55,7.037,9521
0.078637,0.62837,-0.0010538,0.99804,-16.66,0.15041,0.10778,0.52826,1.0428,0.33194,0.10778,0.20002,0.075793,0.10778,945.68,0.38597,1.5914,0.10778,0.033682,14.219,0.9814,0.14695999999999998,0.024575,0.20688,0.33194,0.33959,0.47896,-0.0022799,4.7422,0.18112,0.033682,64.097,5.6945,0.23388,0.14695999999999998,3.2516,4.6144,0.42146999999999996,0.045928,0.10924,0.073332,0.045928,54.63,40.411,0.63084,0.76671,14.828,0.012211,0.0038161,0.85584,0.53884,0.17561,0.71816,0.91187,-58.21,0.041085,0.2369,0.95892,0.26971999999999996,25.67,9.0323,61.464,5.9384,6.923,4496
0.40169,0.10291,0.56831,6.5225,23.675,0,0.40169,8.7175,1.5392,0.89709,0.41489,3.9034,0.26105,0.40169,93.483,3.9045,9.7175,0.40169,0.26098,120.68,0.91441,0,0.26098,1.3674,0.42465,3.9045,0,1.7285,3.4683,0.037016,0.52196,57.544,6.3429,6.3429,0.058876,1.5392,?,0.89709,0.038252,0.60655,32.219,0,144.37,23.689,0.78933,1.5773,284.57,-0.00010647,-6.9172E-05,6.5225,0.10291,0.15766,2.7285,2.7285,1670.7,0.57592,0.44777,0.44021,0,3.0245,15.408,24.403,14.957,4.6814,5329
0.076785,0.13523,0.73658,6.9172,104.59,0.0041682,0.098665,6.3949,1.7451,0.86477,0.10095,0.79261,0.07302,0.098665,387.34,0.94234,7.3949,0.098665,0.056537,38.808,1.1758,0.090381,0.044,0.20406,0.85785,0.78054,39.619,5.3014,3.8588,-0.17453,0.056665,27.668,13.192,12.144,0.10295,1.7451,?,0.86477,0.058992,4.1943,0.037833,0.05179,70.893,32.085,0.41383,5.4266,41.24,0.061616,0.035307,6.3675,0.12448,0.075803,6.224,6.224,5321.4,0.058992,0.088793,0.94421,0,9.4054,11.376,26.036,14.019,12.56,5477
-0.0037259,0.83544,0.090871,1.1092,-9648,0,-0.001035,0.19698,7.4943,0.16456,0.0070379,-0.0012435,0.0012705,-0.001035,32025,0.011397,1.197,-0.001035,-0.0001381,1.3207,0.92275,-0.00041399,-0.00049717,0.12026,0.14469,0.0081764,-0.051282,1.1833,3.684,0.10471,0.0009391,40.587,9.0045,8.971,0.0091078,7.4943,?,0.16456,0.0012153,0.070878,2.7456,-5.5241E-05,42.09,40.77,-0.1374,1.0766,1.3206,-0.010971,-0.0014639,1.1051,0.83233,0.11106,2.1429,2.1429,439.0,0.0012153,-0.022642,1.0011,0,276.37,8.9528,40.538,9.004,97.588,9456
0.048657,0.56852,0.22686,1.636,-762.32,0.095894,0.058773,0.64171,?,0.36483,0.058773,0.16477,0.029327,0.058773,1936.3,0.1885,1.7589,0.058773,0.016083,11.964,2.03,0.081327,0.013315,0.12799,0.36483,0.17071,?,0.54474,5.2798,0.14818,0.016083,?,0,0.14305,0.081327,3.7558,2.1894,0.57666,0.022255,0.088725,0.14409,0.022255,55.126,43.162,0.40623,1.3002,?,0.032932,0.0090121,1.0264,0.3567,?,0.87605,1.3847,43207.0,1,0.13337,0,0.58062,30.509,8.4564,35.628,10.245,8.7748,8866
0.58842,0.93416,-0.0096246,0.98667,-38.091,0,0.58842,0.070482,3.3494,0.065842,0.6372,0.81516,0.19155,0.58842,531.45,0.6868,1.0705,0.58842,0.17568,43.412,0.64675,0.6372,0.17568,0.93045,-0.042543,0.6868,13.064,-0.033444,2.965,0.27585,0.17568,66.912,5.4549,4.2152,-0.58822,3.3494,?,0.065842,-0.17562,0.018333,0.045105,0.19024,76.172,32.76,1.4771,0.4348,36.927,0.58404,0.17437,0.76242,0.72185,0.18332,0.22879,0.22879,-8.88,-0.17562,8.9369,0.87258,0,8.4078,11.142,78.663,4.64,11.639,7985
